0.7187500000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7343750000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7500000000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7656250000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7812500000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7968750000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8125000000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8281250000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8437500000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8593750000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8750000000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8906250000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9062500000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9218750000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9375000000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9531250000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9687500000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9843750000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
1.0000000000	0.8125000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0000000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0156250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0312500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0468750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0625000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0781250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0937500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1093750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1250000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1406250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1562500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1718750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1875000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2031250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2187500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2343750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2500000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2656250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2812500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2968750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3125000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3281250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3437500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3593750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3750000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3906250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4062500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4218750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4375000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4531250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4687500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4843750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5000000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5156250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5312500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5468750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5625000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5781250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5937500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6093750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6250000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6406250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6562500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6718750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6875000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7031250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7187500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7343750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7500000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7656250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7812500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7968750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8125000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8281250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8437500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8593750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8750000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8906250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9062500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9218750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9375000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9531250000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9687500000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9843750000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
1.0000000000	0.8281250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0000000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0156250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0312500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0468750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0625000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0781250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0937500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1093750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1250000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1406250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1562500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1718750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1875000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2031250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2187500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2343750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2500000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2656250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2812500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2968750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3125000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3281250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3437500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3593750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3750000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3906250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4062500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4218750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4375000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4531250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4687500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4843750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5000000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5156250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5312500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5468750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5625000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5781250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5937500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6093750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6250000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6406250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6562500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6718750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6875000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7031250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7187500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7343750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7500000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7656250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7812500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7968750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8125000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8281250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8437500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8593750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8750000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8906250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9062500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9218750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9375000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9531250000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9687500000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9843750000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
1.0000000000	0.8437500000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0000000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0156250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0312500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0468750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0625000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0781250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0937500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1093750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1250000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1406250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1562500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1718750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1875000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2031250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2187500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2343750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2500000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2656250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2812500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2968750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3125000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3281250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3437500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3593750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3750000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3906250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4062500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4218750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4375000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4531250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4687500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4843750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5000000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5156250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5312500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5468750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5625000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5781250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5937500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6093750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6250000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6406250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6562500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6718750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6875000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7031250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7187500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7343750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7500000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7656250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7812500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7968750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8125000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8281250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8437500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8593750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8750000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8906250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9062500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9218750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9375000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9531250000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9687500000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9843750000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
1.0000000000	0.8593750000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0000000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0156250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0312500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0468750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0625000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0781250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0937500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1093750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1250000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1406250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1562500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1718750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1875000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2031250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2187500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2343750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2500000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2656250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2812500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2968750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3125000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3281250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3437500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3593750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3750000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3906250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4062500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4218750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4375000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4531250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4687500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4843750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5000000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5156250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5312500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5468750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5625000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5781250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5937500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6093750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6250000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6406250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6562500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6718750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6875000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7031250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7187500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7343750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7500000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7656250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7812500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7968750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8125000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8281250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8437500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8593750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8750000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8906250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9062500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9218750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9375000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9531250000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9687500000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9843750000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
1.0000000000	0.8750000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0000000000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0156250000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0312500000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0468750000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0625000000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0781250000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0937500000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1093750000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1250000000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1406250000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1562500000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1718750000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1875000000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2031250000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2187500000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2343750000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2500000000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2656250000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2812500000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2968750000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3125000000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3281250000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3437500000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3593750000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3750000000	0.8906250000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
